fua_code,study_city_label,population,radius_metres,element_key,category,name,osm_tags
UK007F,Edinburgh,893610,15000,node:4202387089,Arts centre,The Biscuit Factory,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""4-6"", ""addr:postcode"": ""EH6 5NP"", ""addr:street"": ""Anderson Place"", ""amenity"": ""arts_centre"", ""check_date"": ""2023-12-13"", ""contact:facebook"": ""https://www.facebook.com/biscuitfactoryedin/"", ""contact:instagram"": ""https://www.instagram.com/biscuitfactoryedin/"", ""name"": ""The Biscuit Factory"", ""phone"": ""+44 131 629 1300"", ""source"": ""survey"", ""website"": ""http://www.biscuitfactory.co.uk/""}"
UK007F,Edinburgh,893610,15000,node:4616577734,Music shop,HMV,"{""brand"": ""HMV"", ""brand:wikidata"": ""Q10854572"", ""brand:wikipedia"": ""en:HMV"", ""check_date"": ""2022-10-16"", ""level"": ""1"", ""name"": ""HMV"", ""shop"": ""music"", ""source"": ""survey""}"
UK007F,Edinburgh,893610,15000,node:5010110337,Arts centre,Out of the Blue Abbeymount Studios,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""2"", ""addr:street"": ""Easter Road"", ""amenity"": ""arts_centre"", ""check_date"": ""2025-02-21"", ""contact:facebook"": ""http://www.facebook.com/ootbabbeymountstudios/"", ""description"": ""A creative space for artists & makers - wood, ceramics, textiles, screen printing"", ""name"": ""Out of the Blue Abbeymount Studios"", ""source"": ""survey""}"
UK007F,Edinburgh,893610,15000,node:5535848862,Arts centre,Custom House Gallery,"{""amenity"": ""arts_centre"", ""check_date"": ""2024-08-01"", ""name"": ""Custom House Gallery""}"
UK007F,Edinburgh,893610,15000,node:5545150613,Arts centre,Mutual Artists,"{""addr:city"": ""Edinburgh"", ""addr:housename"": ""Unit 21, Castlebrae Business Centre"", ""addr:postcode"": ""EH16 4BB"", ""addr:street"": ""Peffer Place"", ""amenity"": ""arts_centre"", ""name"": ""Mutual Artists"", ""website"": ""https://www.mutualartists.co.uk/""}"
UK007F,Edinburgh,893610,15000,node:5600831860,Music venue,Depot Venue,"{""addr:city"": ""Edinburgh"", ""addr:country"": ""GB"", ""addr:housenumber"": ""142"", ""addr:postcode"": ""EH6 5DT"", ""addr:street"": ""Leith Walk"", ""amenity"": ""music_venue"", ""check_date"": ""2024-08-16"", ""contact:facebook"": ""https://www.facebook.com/leithdepot"", ""contact:instagram"": ""https://www.instagram.com/leithdepot138"", ""contact:phone"": ""+44 131 555 4738"", ""contact:twitter"": ""https://twitter.com/leithdepot"", ""contact:website"": ""https://leithdepot.com/venue.html"", ""name"": ""Depot Venue"", ""old_name"": ""Lil P's Boutique"", ""source"": ""survey""}"
UK007F,Edinburgh,893610,15000,node:5703029425,Nightclub,La Vida,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""EH2 4PF"", ""addr:street"": ""Queensferry Street Lane"", ""amenity"": ""nightclub"", ""fhrs:id"": ""128624"", ""name"": ""La Vida"", ""source"": ""survey"", ""source:addr"": ""FHRS Open Data""}"
UK007F,Edinburgh,893610,15000,node:6206167641,Music shop,Avalanche Records,"{""check_date"": ""2024-10-03"", ""level"": ""-1"", ""name"": ""Avalanche Records"", ""shop"": ""music""}"
UK007F,Edinburgh,893610,15000,node:7574859974,Music shop,Heliocentric Records,"{""addr:city"": ""Edinburgh"", ""addr:floor"": ""G"", ""addr:housenumber"": ""63"", ""addr:street"": ""Causewayside"", ""check_date"": ""2026-07-23"", ""contact:instagram"": ""https://www.instagram.com/@heliocentric_records"", ""level"": ""0"", ""name"": ""Heliocentric Records"", ""opening_hours"": ""We-Sa 11:00-18:00; Su 12:00-17:00"", ""shop"": ""music"", ""wheelchair"": ""yes""}"
UK007F,Edinburgh,893610,15000,node:7775316702,Arts centre,Natami Design Studio,"{""amenity"": ""arts_centre"", ""check_date"": ""2026-02-03"", ""name"": ""Natami Design Studio"", ""website"": ""https://natami.co.uk/""}"
UK007F,Edinburgh,893610,15000,node:8399263475,Audio studio,1A Music Rehearsal Studio,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""1A"", ""addr:street"": ""Wardlaw Terrace"", ""amenity"": ""studio"", ""check_date"": ""2024-10-28"", ""name"": ""1A Music Rehearsal Studio"", ""studio"": ""audio""}"
UK007F,Edinburgh,893610,15000,node:9233395476,Music shop,Good Vibes Neighbourhood Store,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""151-153"", ""addr:postcode"": ""EH6 7AD"", ""addr:street"": ""Constitution Street"", ""check_date"": ""2026-03-26"", ""contact:instagram"": ""https://www.instagram.com/goodvibesleith/"", ""name"": ""Good Vibes Neighbourhood Store"", ""opening_hours"": ""Th-Sa 11:00-17:00"", ""shop"": ""music"", ""website"": ""https://www.good-vibes.space/""}"
UK007F,Edinburgh,893610,15000,node:9983026118,Arts centre,Mote 102,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""102"", ""addr:postcode"": ""EH6 4PG"", ""addr:street"": ""Ferry Road"", ""amenity"": ""arts_centre"", ""check_date"": ""2024-10-29"", ""name"": ""Mote 102"", ""source"": ""survey"", ""website"": ""https://mote102.com/""}"
UK007F,Edinburgh,893610,15000,node:10117511077,Arts centre,Collective - City Observatory,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""38"", ""addr:postcode"": ""EH7 5AA"", ""addr:street"": ""Calton Hill"", ""amenity"": ""arts_centre"", ""contact:email"": ""mail@collective-edinburgh.art"", ""contact:phone"": ""+44 131 556 1264"", ""contact:website"": ""https://www.collective-edinburgh.art"", ""name"": ""Collective - City Observatory"", ""opening_hours"": ""PH, Tu-Su 10:00-17:00; Mo off""}"
UK007F,Edinburgh,893610,15000,node:10974031516,Arts centre,Scottish Arts Club,"{""addr:floor"": ""G"", ""addr:housenumber"": ""24"", ""addr:postcode"": ""EH1 2BW"", ""addr:street"": ""Rutland Square"", ""amenity"": ""arts_centre"", ""check_date"": ""2026-07-10"", ""fhrs:id"": ""145507"", ""level"": ""0"", ""name"": ""Scottish Arts Club"", ""opening_hours"": ""Tu-We 10:30-20:00; Th-Sa 10:30-23:00; Su, Mo off"", ""phone"": ""+44 131 229 8157"", ""website"": ""https://www.scottishartsclub.com/"", ""wheelchair"": ""no""}"
UK007F,Edinburgh,893610,15000,node:11042400381,Audio studio,Red Facilities,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""61"", ""addr:postcode"": ""EH6 6QH"", ""addr:street"": ""Timber Bush"", ""amenity"": ""studio"", ""description"": ""Red Facilities is an independent sound design and audio post production company with state-of-the-art audio recording studios."", ""email"": ""doit@redfacilities.com"", ""name"": ""Red Facilities"", ""phone"": ""+44 131 555 2288"", ""source"": ""Website;local knowledge"", ""studio"": ""audio"", ""website"": ""https://www.redfacilities.com/""}"
UK007F,Edinburgh,893610,15000,node:11042738372,Nightclub,Shanghai Club,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""16"", ""addr:postcode"": ""EH2 2PF"", ""addr:street"": ""George Street"", ""amenity"": ""nightclub"", ""check_date"": ""2026-02-01"", ""level"": ""-1"", ""name"": ""Shanghai Club"", ""website"": ""https://shanghaiclub.co.uk/""}"
UK007F,Edinburgh,893610,15000,node:11249193664,Music shop,Beat Generation Records,"{""addr:housenumber"": ""5"", ""addr:postcode"": ""EH3 9QX"", ""addr:street"": ""Lochrin Place"", ""check_date"": ""2026-07-09"", ""name"": ""Beat Generation Records"", ""shop"": ""music""}"
UK007F,Edinburgh,893610,15000,node:11537193343,Music shop,Slow Progress Records & Coffee,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""53"", ""addr:postcode"": ""EH1 1NB"", ""addr:street"": ""Blackfriars Street"", ""amenity"": ""cafe"", ""diet:vegan"": ""yes"", ""fhrs:id"": ""1551270"", ""name"": ""Slow Progress Records & Coffee"", ""opening_hours"": ""Mo-Sa 10:00-17:00; Tu off; We off; Su 11:00-16:00"", ""shop"": ""music"", ""website"": ""https://slowprogress.co.uk/page/visit-us"", ""wheelchair"": ""limited""}"
UK007F,Edinburgh,893610,15000,node:12103097585,Arts centre,The Art Club,"{""amenity"": ""arts_centre"", ""check_date"": ""2026-01-17"", ""contact:website"": ""https://www.artclubedinburgh.com/"", ""name"": ""The Art Club""}"
UK007F,Edinburgh,893610,15000,node:12811599532,Music venue,Pianodrome,"{""amenity"": ""music_venue"", ""check_date"": ""2026-04-08"", ""contact:instagram"": ""https://www.instagram.com/pianodrome"", ""contact:twitter"": ""https://twitter.com/pianodrome"", ""name"": ""Pianodrome"", ""website"": ""https://www.pianodrome.org/""}"
UK007F,Edinburgh,893610,15000,node:13438278688,Nightclub,People's Leisure Club,"{""addr:housenumber"": ""45"", ""addr:street"": ""Lothian Street"", ""amenity"": ""nightclub"", ""check_date"": ""2026-03-17"", ""contact:facebook"": ""https://www.facebook.com/Peoples-Leisure-Club-61580417154802/"", ""contact:instagram"": ""https://www.instagram.com/peoples.leisure.club"", ""name"": ""People's Leisure Club""}"
UK007F,Edinburgh,893610,15000,way:4388535,University,Heriot-Watt University,"{""alt_name"": ""Heriot-Watt University - Edinburgh Campus;Riccarton Campus"", ""amenity"": ""university"", ""name"": ""Heriot-Watt University"", ""name:gd"": ""Oilthigh Heriot-Watt"", ""operator"": ""Heriot-Watt University"", ""postal_code"": ""EH14 4AS"", ""wikidata"": ""Q1610024"", ""wikipedia"": ""en:Heriot-Watt University""}"
UK007F,Edinburgh,893610,15000,way:9514792,University,University of Edinburgh - King's Buildings Campus,"{""amenity"": ""university"", ""layer"": ""-5"", ""name"": ""University of Edinburgh - King's Buildings Campus"", ""name:zh"": ""\u7231\u4e01\u5821\u5927\u5b66(KB\u6821\u533a)"", ""operator"": ""University of Edinburgh"", ""wikidata"": ""Q24662540"", ""wikipedia"": ""en:Kings Buildings""}"
UK007F,Edinburgh,893610,15000,way:9529767,University,University of Edinburgh,"{""amenity"": ""university"", ""check_date"": ""2026-06-29"", ""name"": ""University of Edinburgh"", ""name:br"": ""Skol-veur Dinedin"", ""name:gd"": ""Oilthigh Dh\u00f9n \u00c8ideann"", ""name:ko"": ""\uc5d0\ub4e0\ubc84\ub7ec \ub300\ud559\uad50 - \uc870\uc9c0 \uc2a4\ud018\uc5b4"", ""name:sco"": ""Varsity o Edinburgh"", ""name:zh"": ""\u7231\u4e01\u5821\u5927\u5b66GS\u6821\u533a"", ""wheelchair"": ""yes"", ""wikidata"": ""Q160302"", ""wikipedia"": ""en:University of Edinburgh""}"
UK007F,Edinburgh,893610,15000,way:25469627,University,University of Edinburgh - High School Yards,"{""amenity"": ""university"", ""check_date"": ""2024-09-22"", ""education"": ""university"", ""name"": ""University of Edinburgh - High School Yards""}"
UK007F,Edinburgh,893610,15000,way:26431450,University,Edinburgh Napier University - Craiglockhart Campus,"{""amenity"": ""university"", ""education"": ""university"", ""name"": ""Edinburgh Napier University - Craiglockhart Campus""}"
UK007F,Edinburgh,893610,15000,way:27279877,University,University of Edinburgh - Lauriston Campus,"{""alt_name"": ""ECA"", ""amenity"": ""university"", ""education"": ""university"", ""name"": ""University of Edinburgh - Lauriston Campus"", ""operator"": ""University of Edinburgh"", ""source"": ""Bing;survey"", ""website"": ""https://www.eca.ed.ac.uk/""}"
UK007F,Edinburgh,893610,15000,way:29343989,University,Queen Margaret University,"{""amenity"": ""university"", ""check_date"": ""2025-08-10"", ""name"": ""Queen Margaret University"", ""name:gd"": ""Oilthigh B\u00e0nrigh Mairead"", ""operator"": ""Queen Margaret University"", ""wheelchair"": ""yes"", ""wikidata"": ""Q915989"", ""wikipedia"": ""en:Queen Margaret University""}"
UK007F,Edinburgh,893610,15000,way:32558641,University,The University Of Edinburgh 13-15 South College Street,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""EH8 9AA"", ""addr:street"": ""South College Street"", ""amenity"": ""university"", ""building"": ""university"", ""check_date"": ""2026-02-26"", ""education"": ""university"", ""name"": ""The University Of Edinburgh 13-15 South College Street"", ""note"": ""a sign of the e-Science Institute is still displayed outside but doesn't seem to be active anymore"", ""source"": ""NLS_OS_Edinburgh_map_1940s;Bing;survey""}"
UK007F,Edinburgh,893610,15000,way:69895581,University,University of Edinburgh - Pleasance,"{""amenity"": ""university"", ""check_date"": ""2024-07-24"", ""edinburgh_fringe"": ""Pleasance Courtyard"", ""edinburgh_fringe:venue_number"": ""33"", ""name"": ""University of Edinburgh - Pleasance""}"
UK007F,Edinburgh,893610,15000,way:70954978,Arts centre,Scottish Storytelling Centre,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""43"", ""addr:postcode"": ""EH1 1SR"", ""addr:street"": ""High Street"", ""amenity"": ""arts_centre"", ""building"": ""yes"", ""name"": ""Scottish Storytelling Centre"", ""source"": ""survey"", ""tourism"": ""attraction"", ""website"": ""https://www.scottishstorytellingcentre.com/""}"
UK007F,Edinburgh,893610,15000,way:79689765,Arts centre,Summerhall,"{""amenity"": ""arts_centre"", ""check_date"": ""2024-08-09"", ""contact:facebook"": ""https://www.facebook.com/summerhalledinburgh/"", ""contact:instagram"": ""https://www.instagram.com/summerhallery"", ""email"": ""info@summerhall.co.uk"", ""name"": ""Summerhall"", ""wheelchair"": ""limited""}"
UK007F,Edinburgh,893610,15000,way:134458778,Arts centre,North Edinburgh Arts,"{""addr:city"": ""Edinburgh"", ""addr:housename"": ""North Edinburgh Arts Centre"", ""addr:housenumber"": ""15A"", ""addr:postcode"": ""EH4 4TZ"", ""addr:street"": ""Pennywell Court"", ""alt_name"": ""North Edinburgh Arts Centre"", ""amenity"": ""arts_centre"", ""building"": ""yes"", ""check_date"": ""2026-03-28"", ""description"": ""Community Arts Centre"", ""fhrs:id"": ""661763"", ""name"": ""North Edinburgh Arts"", ""opening_hours"": ""Mo 09:00-17:00; Tu-Fr 09:00-20:00; Sa 10:00-13:00"", ""phone"": ""+44 131 315 2151"", ""source"": ""Bing;survey"", ""website"": ""https://northedinburgharts.co.uk/""}"
UK007F,Edinburgh,893610,15000,way:164088831,Arts centre,Patriothall Studios and Gallery,"{""amenity"": ""arts_centre"", ""building"": ""yes"", ""name"": ""Patriothall Studios and Gallery"", ""operator"": ""WASPS"", ""source"": ""Bing"", ""website"": ""https://www.patriothallgallery.co.uk""}"
UK007F,Edinburgh,893610,15000,way:206665574,Arts centre,WASPS Artists' Studios,"{""amenity"": ""arts_centre"", ""building"": ""yes"", ""name"": ""WASPS Artists' Studios"", ""operator"": ""WASPS"", ""source"": ""NLS_OS_Edinburgh_map_1940s;Bing""}"
UK007F,Edinburgh,893610,15000,way:214288343,Arts centre,Edinburgh Sculpture Workshop,"{""amenity"": ""arts_centre"", ""building"": ""yes"", ""check_date"": ""2026-02-08"", ""name"": ""Edinburgh Sculpture Workshop"", ""source"": ""local_knowledge"", ""website"": ""https://edinburghsculpture.org"", ""wikidata"": ""Q105320063""}"
UK007F,Edinburgh,893610,15000,way:287051326,Arts centre,The Out of the Blue Drill Hall,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""36"", ""addr:postcode"": ""EH6 8RG"", ""addr:street"": ""Dalmeny Street"", ""alt_name"": ""Drill Hall"", ""amenity"": ""arts_centre"", ""building"": ""yes"", ""check_date"": ""2024-12-06"", ""name"": ""The Out of the Blue Drill Hall"", ""phone"": ""+44 131 555 7100"", ""source"": ""NLS_OS_Edinburgh_map_1940s;Bing;survey"", ""website"": ""https://www.outoftheblue.org.uk/"", ""wikidata"": ""Q5307543"", ""wikipedia"": ""en:Dalmeny Street drill hall""}"
UK007F,Edinburgh,893610,15000,way:299078476,University,University of Edinburgh - Holyrood Campus,"{""amenity"": ""university"", ""check_date"": ""2024-05-18"", ""education"": ""university"", ""name"": ""University of Edinburgh - Holyrood Campus"", ""operator"": ""University of Edinburgh""}"
UK007F,Edinburgh,893610,15000,way:307612547,Arts centre,Albion Road Artists' Studios,"{""amenity"": ""arts_centre"", ""building"": ""yes"", ""name"": ""Albion Road Artists' Studios"", ""operator"": ""WASPS"", ""source"": ""Bing""}"
UK007F,Edinburgh,893610,15000,way:313914293,University,Edinburgh Napier University - Sighthill Campus,"{""amenity"": ""university"", ""name"": ""Edinburgh Napier University - Sighthill Campus"", ""source"": ""Bing;survey"", ""website"": ""https://www.napier.ac.uk/""}"
UK007F,Edinburgh,893610,15000,way:317659511,Music venue,Corn Exchange,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""EH14 1RJ"", ""addr:street"": ""New Market Road"", ""amenity"": ""music_venue"", ""building"": ""yes"", ""fhrs:id"": ""1422546"", ""name"": ""Corn Exchange"", ""operator"": ""Academy Group"", ""source"": ""bing"", ""website"": ""https://www.edinburghcornexchange.co.uk""}"
UK007F,Edinburgh,893610,15000,way:318235761,University,Gillis Centre,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""EH9 1BB"", ""addr:street"": ""Strathearn Road"", ""amenity"": ""university"", ""name"": ""Gillis Centre"", ""website"": ""http://www.gilliscentre.org.uk"", ""wikidata"": ""Q11839020"", ""wikipedia"": ""en:Gillis Centre""}"
UK007F,Edinburgh,893610,15000,way:363156257,Audio studio,Sound Sound,"{""addr:city"": ""Newbridge"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""EH28 8NQ"", ""addr:street"": ""East Mains Holdings"", ""amenity"": ""studio"", ""building"": ""detached"", ""check_date"": ""2026-01-21"", ""email"": ""info@soundsound.co.uk"", ""name"": ""Sound Sound"", ""phone"": ""+44 1312 352364"", ""studio"": ""audio"", ""website"": ""https://www.soundsound.co.uk/""}"
UK007F,Edinburgh,893610,15000,way:396442674,University,1894 Building,"{""amenity"": ""university"", ""building"": ""office"", ""building:levels"": ""1"", ""man_made"": ""observatory"", ""name"": ""1894 Building"", ""observatory:type"": ""astronomical"", ""operator"": ""Institute for Astronomy"", ""roof:shape"": ""hipped""}"
UK007F,Edinburgh,893610,15000,way:466172741,Arts centre,Aberdour Signal Box,"{""amenity"": ""arts_centre"", ""building"": ""yes"", ""name"": ""Aberdour Signal Box""}"
UK007F,Edinburgh,893610,15000,way:607971776,University,University of Edinburgh - Little France Campus,"{""amenity"": ""university"", ""education"": ""university"", ""name"": ""University of Edinburgh - Little France Campus"", ""operator"": ""University of Edinburgh Medical School""}"
UK007F,Edinburgh,893610,15000,way:659876969,Arts centre,Edinburgh Printmakers,"{""addr:city"": ""Edinburgh"", ""addr:housename"": ""Castle Mills"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""EH3 9FN"", ""addr:street"": ""Gilmore Park"", ""amenity"": ""arts_centre"", ""check_date"": ""2025-08-02"", ""name"": ""Edinburgh Printmakers"", ""tourism"": ""gallery"", ""website"": ""https://edinburghprintmakers.co.uk/""}"
UK007F,Edinburgh,893610,15000,way:682083727,University,Edinburgh Napier University - Merchiston Campus,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""EH10 5DT"", ""addr:street"": ""Colinton Road"", ""amenity"": ""university"", ""check_date"": ""2024-10-02"", ""description"": ""Location of the following three schools: The School of Arts & Creative Industries; The School of Computing; and The School of Engineering & the Built Environment"", ""education"": ""university"", ""email"": ""enquiries@napier.ac.uk"", ""name"": ""Edinburgh Napier University - Merchiston Campus"", ""website"": ""https://www.napier.ac.uk/about-us/our-location/our-campuses/merchiston"", ""wheelchair"": ""yes""}"
UK007F,Edinburgh,893610,15000,way:730779976,University,,"{""amenity"": ""university"", ""education"": ""university""}"
UK007F,Edinburgh,893610,15000,way:730780903,University,Old College (University of Edinburgh),"{""amenity"": ""university"", ""education"": ""university"", ""name"": ""Old College (University of Edinburgh)""}"
UK007F,Edinburgh,893610,15000,way:739062990,University,Adam Smith's Panmure House,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""EH8 8BL"", ""addr:street"": ""Lochend Close"", ""amenity"": ""university"", ""fhrs:id"": ""1895495"", ""name"": ""Adam Smith's Panmure House"", ""operator"": ""Heriot Watt University & Edinburgh Business School"", ""source:addr"": ""FHRS Open Data"", ""website"": ""http://www.panmurehouse.org/""}"
UK007F,Edinburgh,893610,15000,way:863342049,Arts centre,The Fraser Centre,"{""addr:city"": ""Tranent"", ""addr:housenumber"": ""3a"", ""addr:postcode"": ""EH33 1AF"", ""addr:street"": ""Winton Place"", ""amenity"": ""arts_centre"", ""building"": ""yes"", ""email"": ""info@thefrasercentre.com"", ""name"": ""The Fraser Centre"", ""phone"": ""+44 1875 617444"", ""website"": ""https://www.thefrasercentre.com/""}"
UK007F,Edinburgh,893610,15000,way:1007837718,University,The Royal College of Surgeons of Edinburgh,"{""amenity"": ""university"", ""check_date"": ""2024-08-10"", ""education"": ""university"", ""fixme"": ""Boundary approximate - would be good if someone knowledgeable could fix it"", ""name"": ""The Royal College of Surgeons of Edinburgh""}"
UK007F,Edinburgh,893610,15000,way:1020272406,University,Royal College of Physicians of Edinburgh,"{""addr:city"": ""Edinburgh"", ""addr:housenumber"": ""9"", ""addr:street"": ""Queen Street"", ""amenity"": ""university"", ""check_date"": ""2025-02-02"", ""name"": ""Royal College of Physicians of Edinburgh"", ""short_name"": ""RCPE"", ""website"": ""https://www.rcpe.ac.uk/""}"
UK007F,Edinburgh,893610,15000,way:1227636478,University,University of Edinburgh - Edinburgh Futures Institute,"{""amenity"": ""university"", ""check_date"": ""2024-08-03"", ""education"": ""university"", ""name"": ""University of Edinburgh - Edinburgh Futures Institute"", ""opening_hours"": ""Mo-Fr 09:30-17:00; Sa-Su off"", ""website"": ""https://efi.ed.ac.uk/"", ""wikidata"": ""Q127424928"", ""wikipedia"": ""en:Edinburgh Futures Institute""}"
UK007F,Edinburgh,893610,15000,way:1355739307,University,Institute of Design Informatics,"{""amenity"": ""university"", ""education"": ""university"", ""indoor"": ""level"", ""level"": ""0;1"", ""name"": ""Institute of Design Informatics"", ""office"": ""research"", ""operator"": ""University of Edinburgh"", ""university"": ""institute""}"
UK004F,Glasgow,1831890,15000,node:29553510,Nightclub,NYT,"{""amenity"": ""nightclub"", ""name"": ""NYT"", ""survey:date"": ""2020-11-05""}"
UK004F,Glasgow,1831890,15000,node:280211473,Arts centre,Centre for Contemporary Arts,"{""addr:city"": ""Glasgow"", ""addr:housename"": ""Centre for Contemporary Arts"", ""addr:postcode"": ""G2 3JD"", ""addr:street"": ""Sauchiehall Street"", ""amenity"": ""arts_centre"", ""check_date:opening_hours"": ""2023-10-13"", ""name"": ""Centre for Contemporary Arts"", ""opening_hours"": ""Tu-Sa 11:00-18:00"", ""phone"": ""+44 141 352 4900"", ""postal_code"": ""G2 3JD"", ""source"": ""survey"", ""tourism"": ""attraction"", ""website"": ""https://www.cca-glasgow.com/"", ""wheelchair"": ""yes"", ""wikidata"": ""Q1023021"", ""wikipedia"": ""en:Centre for Contemporary Arts""}"
UK004F,Glasgow,1831890,15000,node:280211892,Nightclub,The Garage,"{""addr:city"": ""Glasgow"", ""addr:housenumber"": ""490"", ""addr:postcode"": ""G2 3LW"", ""addr:street"": ""Sauchiehall Street"", ""amenity"": ""nightclub"", ""name"": ""The Garage"", ""wikidata"": ""Q7735803"", ""wikipedia"": ""en:The Garage, Glasgow""}"
UK004F,Glasgow,1831890,15000,node:571602524,Nightclub,Viennas,"{""addr:city"": ""Paisley"", ""addr:county"": ""Renfrewshire"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""PA1 1YA"", ""addr:street"": ""New Street"", ""amenity"": ""nightclub"", ""fhrs:id"": ""136805"", ""name"": ""Viennas"", ""source:addr"": ""FHRS Open Data""}"
UK004F,Glasgow,1831890,15000,node:1312364662,Music venue,Capitol,"{""amenity"": ""music_venue"", ""name"": ""Capitol""}"
UK004F,Glasgow,1831890,15000,node:1312364676,Nightclub,Mango,"{""addr:city"": ""Glasgow"", ""addr:housenumber"": ""373"", ""addr:postcode"": ""G2 3HU"", ""addr:street"": ""Sauchiehall Street"", ""amenity"": ""nightclub"", ""fhrs:id"": ""1022296"", ""name"": ""Mango"", ""opening_hours"": ""11:00-03:00"", ""website"": ""https://www.mangolatino.co.uk/""}"
UK004F,Glasgow,1831890,15000,node:1312364766,Nightclub,Savoy,"{""addr:city"": ""Glasgow"", ""addr:housenumber"": ""77"", ""addr:postcode"": ""G2 3BZ"", ""addr:street"": ""Renfrew Street"", ""addr:unit"": ""Unit 8/2"", ""amenity"": ""nightclub"", ""fhrs:id"": ""1696050;128350"", ""name"": ""Savoy"", ""source:addr"": ""FHRS Open Data""}"
UK004F,Glasgow,1831890,15000,node:1322796841,Nightclub,The Classic Grand,"{""amenity"": ""nightclub"", ""name"": ""The Classic Grand"", ""wikidata"": ""Q38813925""}"
UK004F,Glasgow,1831890,15000,node:1322796859,Music shop,Fopp,"{""addr:city"": ""Glasgow"", ""addr:country"": ""GB"", ""addr:housenumber"": ""19"", ""addr:postcode"": ""G1 3RB"", ""addr:street"": ""Union Street"", ""brand"": ""Fopp"", ""brand:wikidata"": ""Q5466625"", ""brand:wikipedia"": ""en:Fopp (retailer)"", ""contact:twitter"": ""@FoppGlasgowU"", ""fhrs:id"": ""642521"", ""level"": ""0"", ""name"": ""Fopp"", ""shop"": ""music"", ""website"": ""https://www.fopp.com/stores/glasgow-union-st/""}"
UK004F,Glasgow,1831890,15000,node:1322796875,Nightclub,Cathouse,"{""addr:city"": ""Glasgow"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""G1 3RB"", ""addr:street"": ""Union Street"", ""amenity"": ""nightclub"", ""email"": ""cathouseall@hfents.com"", ""fhrs:id"": ""589598"", ""level"": ""0"", ""name"": ""Cathouse"", ""phone"": ""+44 141 248 6606"", ""website"": ""https://cathouse.co.uk/"", ""wheelchair"": ""no""}"
UK004F,Glasgow,1831890,15000,node:1419184460,Music shop,Lost Chord,"{""name"": ""Lost Chord"", ""shop"": ""music""}"
UK004F,Glasgow,1831890,15000,node:1510440117,Arts centre,The Dream Machine,"{""addr:housenumber"": ""257"", ""addr:street"": ""London Road"", ""amenity"": ""arts_centre"", ""check_date"": ""2025-04-30"", ""contact:website"": ""https://www.dreammachineproductions.org"", ""name"": ""The Dream Machine"", ""source"": ""survey""}"
UK004F,Glasgow,1831890,15000,node:1543443657,Nightclub,Polo Lounge,"{""addr:city"": ""Glasgow"", ""addr:housenumber"": ""84"", ""addr:postcode"": ""G1 1UZ"", ""addr:street"": ""Wilson Street"", ""alt_name"": ""Polo"", ""amenity"": ""nightclub"", ""fhrs:id"": ""133940"", ""lgbtq"": ""primary"", ""name"": ""Polo Lounge"", ""source:addr"": ""FHRS Open Data"", ""website"": ""https://www.pologlasgow.co.uk/""}"
UK004F,Glasgow,1831890,15000,node:1581414308,Arts centre,WASPS South Block,"{""addr:housenumber"": ""60"", ""addr:street"": ""Osborne Street"", ""amenity"": ""arts_centre"", ""check_date"": ""2025-06-15"", ""contact:phone"": ""+44 141 271 4700"", ""contact:website"": ""https://southblock.co.uk"", ""name"": ""WASPS South Block"", ""opening_hours"": ""Mo-Fr 09:00-17:00"", ""operator"": ""WASPS""}"
UK004F,Glasgow,1831890,15000,node:1583927738,Nightclub,Ivory Blacks,"{""addr:city"": ""Glasgow"", ""addr:housenumber"": ""56"", ""addr:postcode"": ""G1 4PL"", ""addr:street"": ""Oswald Street"", ""amenity"": ""nightclub"", ""check_date"": ""2023-09-23"", ""contact:facebook"": ""https://www.facebook.com/IvoryBlacksGlasgow/"", ""email"": ""ivoryblacksglasgow@googlemail.com"", ""name"": ""Ivory Blacks"", ""phone"": ""+44 7538 463752""}"
